,genre,file,audio,sr,zero_crossing_rate_mean,zero_crossing_rate_var,spectral_centroid_mean,spectral_centroid_var,rms_mean,rms_var,spectral_rolloff_mean,spectral_rolloff_var,mfcc01_mean,mfcc01_var,mfcc02_mean,mfcc02_var,mfcc03_mean,mfcc03_var,mfcc04_mean,mfcc04_var,mfcc05_mean,mfcc05_var,mfcc06_mean,mfcc06_var,mfcc07_mean,mfcc07_var,mfcc08_mean,mfcc08_var,mfcc09_mean,mfcc09_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,chroma01_mean,chroma01_var,chroma02_mean,chroma02_var,chroma03_mean,chroma03_var,chroma04_mean,chroma04_var,chroma05_mean,chroma05_var,chroma06_mean,chroma06_var,chroma07_mean,chroma07_var,chroma08_mean,chroma08_var,chroma09_mean,chroma09_var,chroma10_mean,chroma10_var,chroma11_mean,chroma11_var,chroma12_mean,chroma12_var,tempo
51,metal,metal.00006.wav,"[ 0.00180054  0.02932739  0.00665283 ... -0.12728882 -0.08517456
 -0.08630371]",22050,0.1983675185532756,0.02489991837485441,3237.320254514391,77886.54618309901,0.05015752539038658,6.51057480320849e-06,6229.000769981971,193895.53255570045,-140.7743,784.45233,55.93842,431.26688,-12.305976,296.3112,44.334286,152.56409,-10.598108,152.63301,10.867342,70.598114,-0.94542086,141.85373,22.24718,102.81982,-9.377725,102.549866,15.238384,57.755367,-3.0571644,75.44971,9.061382,62.57748,-8.799073,60.576797,8.731085,57.551395,-12.109936,58.431225,5.5577335,54.10838,-12.472168,56.375145,6.35424,54.896656,-3.8567278,51.14528,4.7147374,54.53368,0.3460338,0.06875523,0.3539108,0.07699876,0.33965543,0.051825963,0.46343008,0.09385799,0.4310474,0.06419442,0.59057903,0.095661335,0.4850164,0.07688471,0.43412542,0.064334564,0.5390923,0.09953598,0.41927966,0.05798257,0.46245602,0.087463334,0.34267604,0.052438058,123.046875
52,metal,metal.00005.wav,"[-0.24032593 -0.2849121  -0.30215454 ... -0.06997681 -0.01342773
 -0.05044556]",22050,0.13452683855401323,0.008816896391037872,2464.1719634513074,10679.894723854884,0.12103762179613113,3.4769868187358714e-05,4953.125356820914,40658.667142337945,-79.6058,1074.4961,93.465515,299.44547,-27.727808,261.16815,64.066574,178.31404,-18.799423,95.27471,23.316315,57.916164,-10.544774,99.45414,13.356812,69.41359,-17.534975,69.09835,16.389614,71.872,-10.039802,55.8738,8.944684,52.90073,-16.07516,33.718388,4.2843738,44.507164,-14.801479,34.41582,0.25810516,42.28304,-8.213502,31.090641,3.4196138,44.850536,-3.7168067,46.68155,-2.4295259,40.048435,0.35933948,0.06578409,0.3713652,0.060278364,0.48659256,0.09558475,0.4080366,0.047398157,0.40644,0.09290775,0.36814952,0.059843395,0.4144415,0.061224714,0.54105777,0.12039862,0.45697805,0.060403965,0.46651432,0.10197221,0.38769683,0.046736684,0.40468046,0.08767245,151.99908088235293
53,metal,metal.00001.wav,[0.1164856  0.1194458  0.12341309 ... 0.01867676 0.06533813 0.034729  ],22050,0.15309366790254245,0.013832820994037478,2922.386449019868,20277.60363577733,0.09670969620347022,6.890751563929431e-05,6036.700984074519,118903.75304562948,-80.19851,456.874,64.840294,159.61916,-15.457802,131.7672,46.845818,81.633995,7.914341,92.366135,21.7688,47.638493,-2.1780026,95.41231,21.984138,55.68654,-7.7135434,57.457108,11.146056,59.764385,-4.2872386,45.83887,11.4456625,40.963238,-10.364867,44.034107,11.723209,57.45005,-7.101392,38.43347,5.932563,37.30371,-9.034272,37.967262,5.5063896,34.369102,-6.198091,43.068314,3.1290836,40.57281,0.4293007,0.04914906,0.5540933,0.09696277,0.5102251,0.055802967,0.57508624,0.09275836,0.45433915,0.05466021,0.45148924,0.0730066,0.46406275,0.075420596,0.40482736,0.0495242,0.4533675,0.073199876,0.45091358,0.06507777,0.50699025,0.07937051,0.46793488,0.07119664,151.99908088235293
54,metal,metal.00009.wav,"[ 0.07171631  0.03762817  0.01773071 ... -0.31219482 -0.26968384
 -0.1194458 ]",22050,0.09480966825363232,0.007106052733648848,2251.335424028269,9756.640021391167,0.31096152365207674,0.0003585645775238876,5113.025954026443,16980.31436609943,3.63844,542.8477,104.7562,191.27483,-0.8330118,114.86337,55.920498,222.62827,-29.22942,79.590614,31.247383,64.4438,-14.18906,61.736134,20.21433,50.347378,-8.2728195,49.55866,15.177011,39.9866,-14.592084,22.940441,15.659341,28.181831,-12.991373,22.854433,15.278262,28.310713,-6.9236765,26.474514,9.862301,29.91143,-6.496095,21.491547,4.8992124,19.935987,-0.7789391,19.202555,6.45774,18.523048,0.55835855,0.053688426,0.54711306,0.0427547,0.6457232,0.0776539,0.5097205,0.049753856,0.39822143,0.036003876,0.46589914,0.054806724,0.5296032,0.059815522,0.4946589,0.061941046,0.4822285,0.050446425,0.5395201,0.057367638,0.54714406,0.05631926,0.60582787,0.0822905,112.34714673913044
55,metal,metal.00000.wav,"[-0.12237549 -0.04919434  0.04440308 ... -0.17837524 -0.08401489
 -0.0284729 ]",22050,0.18333391024141177,0.013670638544656985,3272.0901094626015,29758.83120572857,0.11544404178857803,2.0319377052735456e-05,6404.91875751202,284302.2468159412,-52.940304,348.85107,50.09013,196.9416,-11.491269,260.2043,46.324932,222.09177,6.543001,116.34564,10.116378,81.851776,5.4855285,66.736946,8.844899,65.202774,5.929942,57.592354,6.625154,51.407864,-4.033035,56.706837,9.778293,54.307537,-3.1172316,53.32109,3.653597,57.853947,-6.502194,49.806744,1.0854731,47.405632,-4.482196,41.07208,4.709674,36.5996,-2.755327,44.850826,0.4985645,37.1307,0.5317407,0.08335842,0.53201514,0.051278554,0.6489445,0.07433628,0.48088947,0.054293185,0.45208812,0.04930544,0.45191303,0.07875008,0.41553947,0.050003603,0.5485609,0.08792985,0.4263321,0.042375367,0.4366054,0.060860544,0.4704269,0.07471809,0.45739514,0.053195935,95.703125
56,metal,metal.00003.wav,"[ 0.0395813   0.02209473 -0.01251221 ... -0.06118774 -0.04156494
  0.06515503]",22050,0.1669605127832122,0.014507860332326334,2752.2404408105112,10560.329611240555,0.14927464574575425,0.00014330285534122967,5234.787935697115,28509.094092188494,-43.095963,411.2994,75.37249,235.562,-47.823303,191.80861,53.022266,82.60553,-12.325954,74.32464,36.862835,78.32349,-8.285685,66.56636,28.386372,73.317795,-14.524615,48.442715,22.091658,38.878273,-7.3449435,50.749775,15.974339,31.3077,-13.12713,36.30733,12.259998,38.04744,-10.446625,40.154602,5.9282713,39.481956,-6.671972,39.88944,5.2811685,50.272762,-2.3263974,41.396603,3.5843415,41.555286,0.3994632,0.07335201,0.39673975,0.069502115,0.4207513,0.07862187,0.46804544,0.0643881,0.6151445,0.08114966,0.5249317,0.06932604,0.43126178,0.053156823,0.524373,0.07129453,0.59776074,0.08002646,0.6141311,0.09053668,0.44624975,0.06779816,0.41304326,0.069087684,99.38401442307692
57,metal,metal.00007.wav,"[ 0.03479004  0.08447266  0.0668335  ... -0.10333252 -0.12298584
 -0.15881348]",22050,0.1686097732378316,0.011909172225610238,2938.9235583594514,32684.66556357816,0.06905726417899131,3.91752259231659e-06,5805.359844501201,213830.82166549333,-108.10116,269.44467,65.7679,284.77933,-20.839346,244.47017,47.553825,110.13704,0.8670944,94.66556,8.987105,41.358112,-3.2015545,62.322132,20.969145,46.040726,-10.341167,42.03929,7.8690696,31.82381,-8.121823,32.244675,12.04054,35.260853,-9.151338,36.15593,6.9961557,35.825825,-8.7440605,33.89641,5.7798347,32.86281,-12.359096,29.798948,3.4397657,27.344746,-7.3712373,29.25781,4.8633327,24.971636,0.52361506,0.05856433,0.59775275,0.07121633,0.65344477,0.07835228,0.58903056,0.051949948,0.62569976,0.06458604,0.5895877,0.05582153,0.52757514,0.0501592,0.60000557,0.055455595,0.6913753,0.06051109,0.60911494,0.054241985,0.4862365,0.041964274,0.484269,0.051271137,151.99908088235293
58,metal,metal.00008.wav,"[-0.0291748  -0.02426147 -0.03848267 ...  0.11984253  0.06219482
  0.04144287]",22050,0.14079888121970882,0.021380206554692128,2965.7057115461007,71482.56866389957,0.058013422414660454,9.641342547309778e-06,6186.596923828126,273084.28205741267,-149.9959,1773.6383,67.87112,740.1548,-6.662219,494.83997,32.076027,177.89923,6.0948653,170.57942,12.234472,118.68364,9.144557,97.99411,10.1837845,112.212,3.7711596,65.402405,10.598272,81.24822,0.76798576,54.987564,7.7185936,63.78127,-1.1560501,52.139496,-3.2983494,36.790653,-7.5336413,38.822548,0.4232707,45.347935,-4.0075684,42.73716,1.2604561,47.92454,1.4773557,45.383423,5.4814763,51.30546,0.5081092,0.079112574,0.4292689,0.072060645,0.47738743,0.08686033,0.5055545,0.0682818,0.65340954,0.10300422,0.52778584,0.06666751,0.45598888,0.07588373,0.39995435,0.08470451,0.30652118,0.047421694,0.33935633,0.046589453,0.40984362,0.052807007,0.58663803,0.09601205,117.45383522727273
59,metal,metal.00002.wav,"[-0.0234375  -0.1100769  -0.11660767 ...  0.10198975  0.06524658
  0.084198  ]",22050,0.12856023807204384,0.011256954284926332,2198.828036435314,4495.205046851163,0.13195104971528054,7.761423076740268e-05,4447.7576434795665,24901.26071230511,-62.234993,995.3574,115.17359,316.81235,-42.7843,299.4344,54.301395,215.76904,-24.871058,75.68812,20.127165,106.46781,-21.635332,68.51922,20.841629,47.369938,-8.395902,59.444477,20.32247,44.97644,-10.730717,51.56767,9.666508,38.54738,-14.542503,52.8595,6.930495,31.853811,-7.477543,32.540565,5.972606,35.672356,-3.4734755,33.779537,6.566592,38.427895,-6.5757904,40.79123,2.963241,33.529026,0.37112904,0.06464915,0.4286954,0.081282936,0.38583356,0.059714526,0.34231097,0.043426365,0.45944923,0.06809091,0.41950804,0.052638385,0.5618709,0.096786164,0.5057575,0.088959776,0.46480146,0.07573546,0.47979236,0.083575875,0.38296723,0.058870282,0.39103666,0.08223337,112.34714673913044
60,blues,blues.00005.wav,"[-0.02429199 -0.02975464 -0.00961304 ...  0.13458252  0.0619812
 -0.00091553]",22050,0.09417600255364386,0.04425630959399866,1832.1298571132152,468846.6711505325,0.10288966447114944,0.0009240269963207814,3479.4840369591343,1633416.9527844226,-177.80174,7307.4546,118.20316,3195.2056,-17.57063,654.1079,30.760927,485.68985,-21.742554,433.27664,11.919263,266.40756,-20.734299,169.70602,3.1852882,133.70335,-8.580818,172.22575,-0.9328853,100.121,-11.772245,76.554756,-2.408764,78.802635,-9.348446,80.10772,-9.942636,47.53443,-3.9021835,60.020695,-5.574562,72.576744,-1.8393145,68.66613,-2.7893167,42.47052,-3.0478048,39.803387,-8.109732,46.282936,0.23832263,0.08360195,0.30023733,0.045947,0.61718655,0.14672934,0.23574118,0.027091708,0.12398709,0.018846786,0.24376832,0.07653759,0.27965158,0.06597776,0.4112927,0.11315267,0.24398582,0.055331197,0.2855334,0.07924659,0.28433675,0.08103719,0.36621904,0.09373134,112.34714673913044
61,blues,blues.00006.wav,"[ 0.1822815   0.28302002  0.21020508 ... -0.22045898 -0.36273193
 -0.4295349 ]",22050,0.07317669023600534,0.0217442016287112,1465.5167237710375,132065.61018923228,0.14087499305605888,0.0017838117401509565,2804.004018930288,511283.2301439845,-190.0688,9653.348,130.27023,1933.7039,-36.362114,1307.0305,33.036213,480.1931,11.093892,1082.9681,-0.59188193,280.1115,-20.890266,151.68338,0.27844226,102.85332,-6.496385,131.09853,-5.5127354,153.40236,-7.847404,87.5064,-3.1243007,64.21006,-6.6028214,79.14686,-9.949999,63.038445,-6.5426893,86.344986,-10.072228,83.25454,-10.918623,56.9505,-6.9652433,38.267097,-3.4394317,48.163647,-6.484499,70.213455,0.42551336,0.13377604,0.22324328,0.06114327,0.13134763,0.035159744,0.15259737,0.047761377,0.24195808,0.04701489,0.4911694,0.14840159,0.24550846,0.05963341,0.16911277,0.03747183,0.28835577,0.08771961,0.46184453,0.12478093,0.3592757,0.110884756,0.30718613,0.07322713,123.046875
62,blues,blues.00000.wav,"[ 0.00732422  0.01660156  0.00762939 ... -0.05560303 -0.06106567
 -0.06417847]",22050,0.08315264585719913,0.010770225989245166,1785.368683078164,12333.93977024575,0.12944385930895805,8.09520116517254e-05,3806.1675743689907,96495.15526966543,-113.59882,2569.3696,121.57067,295.8471,-19.162262,235.58446,42.36394,151.03873,-6.362266,167.99289,18.621931,89.172424,-13.699734,67.60309,15.339802,69.001495,-12.274305,82.21983,10.970944,63.346542,-8.326061,61.76499,8.802088,51.28075,-3.6699412,41.2159,5.744675,40.517525,-5.162783,49.784233,0.7517065,52.424538,-1.687854,36.535862,-0.4087299,41.603172,-2.3026767,55.053654,1.222467,46.94135,0.36224285,0.10695026,0.367817,0.08176981,0.43983436,0.09995375,0.24469176,0.044646896,0.24786198,0.06566808,0.3356164,0.083522774,0.36461875,0.07684794,0.43568373,0.11980225,0.29598564,0.06438383,0.3150803,0.0787414,0.40700835,0.11086457,0.3851007,0.08566732,123.046875
63,blues,blues.00003.wav,"[-0.01300049 -0.03060913 -0.03607178 ...  0.0098877   0.01107788
  0.0118103 ]",22050,0.033359338528928986,0.004712784386415029,1073.696338625965,17631.310883485006,0.14019058868288994,7.126570775286611e-05,2193.280968299279,146968.17536077026,-199.57513,5508.2666,150.0861,456.3091,5.663404,257.10977,26.855282,158.36113,1.7700715,267.97375,14.232647,126.80741,-4.8278456,155.94673,9.286853,81.2703,-0.75612015,92.3018,8.134435,71.381836,-3.200026,110.26935,6.078081,48.214516,-2.478445,56.776222,-1.0815871,62.243008,-2.874454,51.609814,0.7739939,44.432903,-3.3240688,50.218452,0.6363106,37.325726,-0.6159676,37.257774,-3.405046,31.965256,0.34137163,0.06263444,0.40862364,0.056245096,0.52431905,0.10638914,0.54701287,0.092091426,0.65707505,0.11902862,0.5115236,0.092040285,0.35555357,0.053664338,0.25161317,0.03975406,0.24627055,0.046257213,0.31511128,0.086285695,0.31657925,0.07895538,0.38319886,0.113742545,172.265625
64,blues,blues.00007.wav,"[ 0.01290894  0.00811768 -0.00445557 ... -0.05819702  0.04946899
  0.16204834]",22050,0.06154333493268273,0.018713443511527948,1455.3767056420577,141634.54835696713,0.13102860674262046,0.0009009741672982237,2962.430419921875,536764.1519578056,-179.3723,6573.504,136.44833,1479.0457,-26.662588,591.20874,39.96545,353.4062,5.3108945,650.0897,10.919133,136.28796,-20.559534,163.69316,8.503361,151.2844,-11.349764,171.91978,-3.470555,178.22742,-8.415843,147.56088,-6.957211,83.71853,-3.5460427,93.265305,-8.051759,57.42386,-8.964918,82.25948,-8.427482,70.46944,-10.5642805,52.018356,-10.785659,60.507187,-4.6954694,65.581085,-8.631641,56.38694,0.25935704,0.062464725,0.26412147,0.0892781,0.3253581,0.09386615,0.21773893,0.07137223,0.2152773,0.06534606,0.29576185,0.08408145,0.19005173,0.045994606,0.1807494,0.057419874,0.26434094,0.078670815,0.39047348,0.07275321,0.6486375,0.12303476,0.4365911,0.07709392,92.28515625
65,blues,blues.00004.wav,"[-0.00631714 -0.00927734 -0.0083313  ...  0.04135132  0.05197144
  0.05496216]",22050,0.1015799834435375,0.020606614609499613,1835.5327442109694,79385.71645604123,0.09099126905202866,0.00018248014258084532,3579.770789513221,388880.5198992162,-160.35417,5199.104,126.20948,853.2713,-35.581394,334.0323,22.139256,193.75323,-32.47355,336.42545,10.850702,134.86505,-23.35007,93.29354,0.49324903,124.733536,-11.796538,129.97536,1.2035191,99.71713,-13.084959,80.24316,-2.8104992,86.43649,-6.9344707,89.54832,-7.5538754,70.91569,-9.167669,75.75421,-4.515863,85.99519,-5.451786,75.27674,-0.9159524,53.633236,-4.4080176,62.882484,-11.704385,55.19025,0.1926048,0.038136035,0.31726655,0.103559606,0.39202207,0.09741653,0.25582698,0.07536281,0.19266349,0.03210751,0.530221,0.13133423,0.25377938,0.043003824,0.13912144,0.03136428,0.27642432,0.09205752,0.32432652,0.054561164,0.5551238,0.12661976,0.2729307,0.047706522,135.99917763157896
66,blues,blues.00009.wav,"[ 0.04647827  0.06399536  0.04327393 ... -0.04052734 -0.03955078
 -0.03741455]",22050,0.07925876812043144,0.012567096986800277,1817.0900327485615,60869.63800698467,0.0808422863483429,0.0009397350748788919,3945.313476562499,370236.6270391251,-213.26424,6132.973,115.16476,798.2638,-11.69817,669.08453,39.015358,350.93393,-20.34833,531.9976,13.082702,278.2447,-9.182699,126.45182,9.017152,67.96417,-14.104312,110.095604,4.2712545,92.602684,-6.0507803,84.859375,3.7858355,104.41365,0.22263548,76.34564,-5.106882,85.426315,-0.41015333,103.98576,-1.1793449,59.323406,-1.9147079,58.461437,-2.2936609,83.12304,2.8842604,77.04225,-4.2338796,91.44655,0.24824716,0.08754747,0.27315456,0.08573228,0.4885124,0.15300879,0.26800498,0.05911879,0.17971846,0.04448157,0.26772526,0.10779226,0.22258571,0.047405418,0.41535112,0.14531057,0.27268866,0.0700815,0.18117546,0.0471448,0.22990079,0.09413932,0.24054769,0.076015934,129.19921875
67,blues,blues.00002.wav,"[ 0.01901245  0.04769897  0.02941895 ...  0.01318359 -0.0663147
 -0.12484741]",22050,0.07640288504161626,0.008273435571856275,1554.4428908603506,13605.159777143374,0.17450113743543624,0.00020531071706877182,3046.5507061298076,65357.86937558298,-90.757164,3317.8867,140.44087,508.85617,-29.084547,412.06442,31.686693,143.95421,-13.976547,155.66135,25.753752,74.39171,-13.66499,106.84103,11.634442,106.52025,-11.778322,65.48224,9.714756,67.84235,-13.125314,57.671955,5.791247,64.49476,-8.901966,60.390575,-1.08016,57.690224,-9.226244,36.51437,2.4483044,40.641678,-7.724839,47.629646,-1.819024,52.393604,-3.4404573,46.643394,-2.2381275,30.653149,0.27290025,0.04471613,0.19595265,0.0327309,0.31516543,0.073728785,0.40798616,0.07359393,0.5468201,0.122630455,0.32169873,0.05557937,0.30465698,0.058482356,0.2884035,0.06320127,0.33415225,0.061145034,0.4018187,0.11096462,0.3843895,0.06325212,0.58850825,0.12460926,161.4990234375
68,blues,blues.00008.wav,[0.01138306 0.02175903 0.0100708  ... 0.12051392 0.16903687 0.1708374 ],22050,0.0641151566933185,0.004669289791106168,1719.3422598661436,2535.1007317234125,0.14154306501150132,7.961204345270588e-05,3781.6611328125,11698.87331103997,-121.38979,2619.6743,122.49833,414.53748,-14.734729,341.22403,46.12214,193.91731,-8.179258,177.07608,20.172466,106.94691,-19.171894,57.659283,23.036839,77.15471,-11.832729,42.568737,21.154655,58.851704,-6.7227974,48.91849,6.989505,56.535206,-12.730551,61.94805,5.0585384,50.54712,-5.1858063,33.026352,-1.4536041,50.57818,-7.042629,28.908445,2.694213,36.896122,3.4095314,33.6716,-2.7137442,36.34232,0.3196752,0.05289206,0.30448705,0.05379413,0.36661544,0.0835593,0.42213294,0.07555419,0.52381116,0.123187035,0.45111907,0.08998871,0.49344274,0.107459255,0.3527528,0.06599786,0.38013843,0.0701336,0.4617059,0.09437348,0.3663595,0.06874423,0.4647148,0.097662605,83.35433467741936
69,blues,blues.00001.wav,"[ 0.00341797  0.00430298  0.00137329 ... -0.11953735 -0.17495728
 -0.15118408]",22050,0.05611570014009718,0.012320892757129071,1530.893998211818,31799.055690477577,0.09538513273000718,6.483340327964937e-05,3551.570575420673,316691.9733526439,-207.52383,7769.1045,123.98514,559.91345,8.947019,572.3363,35.86715,264.7167,2.9095948,279.97604,21.519474,156.36682,-8.556513,200.80203,23.370676,142.56712,-10.103608,166.11464,11.899242,104.357254,-5.558824,105.156364,5.3778763,96.20453,-2.234492,64.87308,4.220704,73.15042,-6.0106864,52.42946,0.92929417,55.337963,-0.728403,60.231407,0.29687235,48.133213,-0.28243044,51.106014,0.53064436,45.788696,0.46004024,0.14257704,0.35018244,0.088213064,0.32080683,0.09506487,0.21147159,0.052331936,0.20078844,0.043679167,0.33079422,0.09667877,0.39737874,0.07982033,0.560355,0.13455163,0.38417926,0.08719861,0.2553258,0.054375567,0.28477612,0.077855945,0.3340937,0.072454564,107.666015625
70,country,country.00002.wav,"[-0.04248047 -0.10879517  0.07177734 ...  0.01757812  0.05621338
  0.08587646]",22050,0.07428025325528612,0.014482113120384358,2306.0908103246024,46579.40652493401,0.14583950042724608,4.621696013646038e-05,5184.102214784113,310519.6444916635,-120.305214,1696.3448,79.22588,444.88867,5.2293863,351.96072,34.548218,192.24956,16.506737,99.239716,13.129608,83.53854,6.3450885,66.07957,9.962077,54.71924,-2.0015073,91.342575,6.8100667,61.590168,-6.352069,50.306374,0.22815084,53.236042,-6.812809,64.25228,1.6181564,50.18911,-1.7821593,42.56472,-0.69933623,37.17576,-4.7783937,35.88546,-0.28887254,40.232872,-5.356374,43.760387,-1.9686298,61.244877,0.26329675,0.08810953,0.33077008,0.11769097,0.25216144,0.07387993,0.25247994,0.07203607,0.360212,0.13376068,0.26171848,0.08001665,0.22777973,0.077433996,0.22168617,0.053602308,0.3736512,0.09968075,0.4660133,0.15644,0.29311904,0.066728204,0.26204762,0.08961972,161.4990234375
71,country,country.00006.wav,"[-0.24227905 -0.2866211  -0.29736328 ... -0.11743164 -0.13381958
 -0.16912842]",22050,0.1285017942583732,0.015730446487130782,2806.792279066276,35607.9659433425,0.2130560651421547,0.00013947488085693793,6023.239634273616,234765.76394989254,-23.201923,597.0186,71.15687,429.53244,1.5760127,273.26944,24.438925,135.96997,16.31995,155.5411,4.5767665,127.61432,-3.8856642,78.91532,17.993046,66.22615,-3.3505049,70.13369,2.435541,58.010128,2.9157152,48.358986,0.81521153,44.45813,-1.1092839,58.271446,0.10907396,58.19163,-3.3491633,42.406094,0.18941298,34.821148,-1.2112297,42.835335,-1.5178907,36.564686,-2.7241652,40.632072,-2.1066608,40.671265,0.3872218,0.07866874,0.3239737,0.04663703,0.4794762,0.08828683,0.41007265,0.080840215,0.45540768,0.052278608,0.64173454,0.089344636,0.42213127,0.044690754,0.4380605,0.09528218,0.2958624,0.03961431,0.38344565,0.07168848,0.48703796,0.12682255,0.3348094,0.04826087,112.34714673913044
72,country,country.00001.wav,"[ 0.29504395  0.23028564 -0.04922485 ... -0.31478882 -0.06835938
  0.13323975]",22050,0.12720926015473888,0.0047208172373608675,2936.1266856448756,7664.734955320418,0.22915504723787308,2.4718972168644722e-05,6277.235144981971,73649.79720251133,-7.9727893,361.27576,62.724636,93.098694,-1.45917,148.22601,28.109985,60.72435,9.967061,73.58803,9.363964,106.559166,5.415904,49.533836,9.82543,53.29037,3.0275455,60.748207,8.420949,54.824585,0.3107131,48.29495,6.540354,38.090374,0.73737174,31.028292,-1.7740418,48.31755,0.8462877,47.612488,2.981266,37.18483,-2.765956,46.079834,2.8227568,48.754833,-1.7402849,44.375328,0.9725166,48.05613,0.31558183,0.036188208,0.41513744,0.06823488,0.31909877,0.038429193,0.44664738,0.09281637,0.41662502,0.092982575,0.45482275,0.05613816,0.6393338,0.09657373,0.421263,0.06077277,0.38003972,0.085434034,0.2614918,0.035832442,0.38873166,0.06682945,0.5098789,0.11488683,129.19921875
73,country,country.00009.wav,"[-0.00958252  0.00186157  0.21276855 ...  0.2775879   0.1550293
  0.17849731]",22050,0.15712045831448818,0.011083409314802988,3189.1493228065447,42825.9901184485,0.23527476489543914,7.539496678065307e-05,6922.817138671875,363639.0537030675,12.145776,190.46698,58.997505,143.86584,0.93959534,182.33902,26.743252,118.16399,9.245794,75.586006,3.5632026,86.135315,1.5272027,69.45501,8.654258,50.997356,1.00294,61.680645,11.647983,45.167633,-2.1983073,44.565075,1.1939831,39.795216,0.48530075,39.245087,4.412521,39.026836,-0.1838413,47.26259,3.0693944,42.95837,-1.1723117,34.326633,4.571084,28.169556,0.8877279,36.202812,1.2992412,35.687954,0.34357986,0.06776739,0.32982484,0.03981888,0.49209043,0.07385428,0.2811872,0.02757888,0.35516927,0.060144544,0.43174508,0.07854662,0.48092815,0.055200078,0.753515,0.086638585,0.46447617,0.048248205,0.45571843,0.06384493,0.39459983,0.07263948,0.37248135,0.04925688,123.046875
74,country,country.00004.wav,"[-0.01025391  0.0994873   0.26113892 ... -0.04290771 -0.12988281
 -0.0798645 ]",22050,0.12431957648954588,0.014150061470096238,2962.763334368635,5363.150359458292,0.20820127725601195,4.7635500872003074e-05,6345.288348858174,76902.85152180812,-20.78135,381.67404,62.950428,156.56825,2.3044403,161.45715,30.773718,93.19162,6.973462,62.151752,6.5058117,115.175896,6.3236365,69.03254,9.873086,72.26443,3.435297,52.18911,9.372202,55.307903,-0.404158,52.405174,7.5194154,41.743782,-0.9842739,43.46244,4.0191503,36.692593,-0.6624488,33.740776,-0.06125197,39.290096,-0.16676459,43.14302,0.24374022,48.175983,-5.4381933,33.76489,1.8272818,44.11991,0.31379938,0.04179661,0.23277384,0.03917407,0.21850555,0.036204293,0.36114874,0.056169935,0.5383796,0.12122082,0.35542595,0.051545393,0.3782779,0.07661646,0.32234073,0.04962086,0.44787928,0.09774057,0.37981826,0.083173215,0.4103556,0.06345083,0.6344666,0.11353671,117.45383522727273
75,country,country.00000.wav,"[-0.13415527 -0.19485474 -0.04257202 ...  0.2260437   0.15042114
  0.04238892]",22050,0.10736770691994572,0.021754134928550557,2795.3543953686567,11672.46622075858,0.2470764011144638,7.025642574150834e-05,6218.374962439904,144609.05391858885,-23.104954,1016.55884,70.25588,339.24182,3.8055308,235.70625,28.323957,135.39638,13.754286,111.020065,5.728135,107.309105,3.9737794,85.775215,7.4728084,63.285915,2.6279068,61.15856,8.490234,72.165344,-2.3202078,73.24599,2.0890799,41.875076,-3.3720124,62.59061,5.1379585,50.66885,-0.18774131,51.865627,0.37143624,68.59458,0.6120878,54.308315,4.0621276,74.34822,0.90791935,68.54761,4.093193,73.6028,0.2809078,0.041488137,0.42642567,0.08519768,0.3355582,0.06887358,0.3660879,0.059633475,0.36974525,0.08829524,0.3916055,0.055220187,0.58974,0.11913901,0.39428928,0.07112137,0.46357313,0.10670466,0.3292992,0.06292786,0.3145764,0.061905857,0.34534785,0.080278724,161.4990234375
76,country,country.00008.wav,"[ 0.09716797 -0.0826416  -0.18780518 ...  0.01223755  0.10797119
  0.19284058]",22050,0.1047172085455148,0.00978462537078889,2504.5583748213635,46939.56873546904,0.2730739563703537,0.00012209389691197892,5476.2496807391835,247390.2175768101,-19.763226,523.7534,76.64637,368.1747,-4.826523,157.98383,32.238724,153.24011,7.710495,120.16584,17.18376,125.502,-1.4951016,60.709724,9.149327,55.119293,2.7572665,94.48714,9.145537,81.9683,-2.65431,62.87186,7.5196233,84.95624,0.38755083,58.546352,4.968522,76.02588,2.840625,79.34677,1.9047852,75.72898,2.4618192,76.75814,6.3932567,112.831215,-3.3538883,72.66155,6.306531,73.44452,0.35568413,0.06091198,0.36208785,0.10048256,0.26729855,0.044069584,0.32272112,0.06284554,0.48402673,0.13359295,0.38064703,0.07925895,0.38942763,0.09011611,0.2803484,0.038721412,0.39095148,0.104160465,0.29855514,0.072435826,0.26630712,0.047575213,0.465997,0.10402962,129.19921875
